study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB12357	SAMEA3882515	ERX1369028	ERR1297696	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297696/ERR1297696_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297696/ERR1297696_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297696/FAT_010-22-2-0_13s000032-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297696/FAT_010-22-2-0_13s000032-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882515	ERX1369029	ERR1297697	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297697/ERR1297697_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297697/ERR1297697_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297697/FAT_010-22-2-0_13s000032-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297697/FAT_010-22-2-0_13s000032-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882547	ERX1369030	ERR1297698	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297698/ERR1297698_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297698/ERR1297698_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297698/FAT_023-22-84-0_13s000066-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297698/FAT_023-22-84-0_13s000066-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882539	ERX1369031	ERR1297699	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297699/ERR1297699_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297699/ERR1297699_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297699/FAT_020-22-14-0_13s000030-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297699/FAT_020-22-14-0_13s000030-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882546	ERX1369032	ERR1297700	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297700/ERR1297700_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297700/ERR1297700_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297700/FAT_023-22-42-0_13s000085-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297700/FAT_023-22-42-0_13s000085-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882527	ERX1369033	ERR1297701	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297701/ERR1297701_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297701/ERR1297701_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297701/FAT_014-22-84-0_13s000107-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297701/FAT_014-22-84-0_13s000107-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882517	ERX1369034	ERR1297702	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297702/ERR1297702_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297702/ERR1297702_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297702/FAT_010-22-84-0_13s000053-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297702/FAT_010-22-84-0_13s000053-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882544	ERX1369035	ERR1297703	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297703/ERR1297703_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297703/ERR1297703_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297703/FAT_023-22-14-0_13s000129-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297703/FAT_023-22-14-0_13s000129-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882537	ERX1369036	ERR1297704	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297704/ERR1297704_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297704/ERR1297704_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297704/FAT_017-22-84-0_13s000114-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297704/FAT_017-22-84-0_13s000114-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882509	ERX1369037	ERR1297705	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297705/ERR1297705_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297705/ERR1297705_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297705/FAT_008-22-14-0_13s000062-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297705/FAT_008-22-14-0_13s000062-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882541	ERX1369038	ERR1297706	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297706/ERR1297706_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297706/ERR1297706_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297706/FAT_020-22-42-0_13s000076-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297706/FAT_020-22-42-0_13s000076-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882530	ERX1369039	ERR1297707	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297707/ERR1297707_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297707/ERR1297707_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297707/FAT_015-22-2-0_13s000124-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297707/FAT_015-22-2-0_13s000124-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882532	ERX1369040	ERR1297708	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297708/ERR1297708_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297708/ERR1297708_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297708/FAT_015-22-84-0_13s000055-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297708/FAT_015-22-84-0_13s000055-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882530	ERX1369041	ERR1297709	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297709/ERR1297709_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297709/ERR1297709_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297709/FAT_015-22-2-0_13s000124-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297709/FAT_015-22-2-0_13s000124-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882506	ERX1369042	ERR1297710	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297710/ERR1297710_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297710/ERR1297710_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297710/FAT_006-22-42-0_13s000077-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297710/FAT_006-22-42-0_13s000077-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882533	ERX1369043	ERR1297711	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297711/ERR1297711_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297711/ERR1297711_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297711/FAT_017-22-0-0_13s000127-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297711/FAT_017-22-0-0_13s000127-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882541	ERX1369044	ERR1297712	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297712/ERR1297712_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297712/ERR1297712_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297712/FAT_020-22-42-0_13s000076-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297712/FAT_020-22-42-0_13s000076-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882545	ERX1369045	ERR1297713	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297713/ERR1297713_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297713/ERR1297713_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297713/FAT_023-22-2-0_13s000117-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297713/FAT_023-22-2-0_13s000117-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882529	ERX1369046	ERR1297714	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297714/ERR1297714_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297714/ERR1297714_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297714/FAT_015-22-14-0_13s000111-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297714/FAT_015-22-14-0_13s000111-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882513	ERX1369047	ERR1297715	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297715/ERR1297715_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297715/ERR1297715_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297715/FAT_010-22-0-0_13s000033-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297715/FAT_010-22-0-0_13s000033-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882526	ERX1369048	ERR1297716	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297716/ERR1297716_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297716/ERR1297716_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297716/FAT_014-22-42-0_13s000046-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297716/FAT_014-22-42-0_13s000046-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882536	ERX1369049	ERR1297717	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297717/ERR1297717_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297717/ERR1297717_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297717/FAT_017-22-42-0_13s000068-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297717/FAT_017-22-42-0_13s000068-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882510	ERX1369050	ERR1297718	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297718/ERR1297718_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297718/ERR1297718_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297718/FAT_008-22-2-0_13s000123-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297718/FAT_008-22-2-0_13s000123-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882527	ERX1369051	ERR1297719	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297719/ERR1297719_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297719/ERR1297719_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297719/FAT_014-22-84-0_13s000107-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297719/FAT_014-22-84-0_13s000107-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882536	ERX1369052	ERR1297720	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297720/ERR1297720_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297720/ERR1297720_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297720/FAT_017-22-42-0_13s000068-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297720/FAT_017-22-42-0_13s000068-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882540	ERX1369053	ERR1297721	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297721/ERR1297721_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297721/ERR1297721_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297721/FAT_020-22-2-0_13s000118-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297721/FAT_020-22-2-0_13s000118-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882522	ERX1369054	ERR1297722	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297722/ERR1297722_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297722/ERR1297722_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297722/FAT_012-22-84-0_13s000108-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297722/FAT_012-22-84-0_13s000108-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882513	ERX1369055	ERR1297723	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297723/ERR1297723_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297723/ERR1297723_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297723/FAT_010-22-0-0_13s000033-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297723/FAT_010-22-0-0_13s000033-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882510	ERX1369056	ERR1297724	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297724/ERR1297724_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297724/ERR1297724_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297724/FAT_008-22-2-0_13s000123-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297724/FAT_008-22-2-0_13s000123-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882528	ERX1369057	ERR1297725	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297725/ERR1297725_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297725/ERR1297725_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297725/FAT_015-22-0-0_13s000057-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297725/FAT_015-22-0-0_13s000057-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882542	ERX1369058	ERR1297726	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297726/ERR1297726_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297726/ERR1297726_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297726/FAT_020-22-84-0_13s000045-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297726/FAT_020-22-84-0_13s000045-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882557	ERX1369059	ERR1297727	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297727/ERR1297727_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297727/ERR1297727_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297727/FAT_DON_8-22-0-0_13s000039-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297727/FAT_DON_8-22-0-0_13s000039-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882540	ERX1369060	ERR1297728	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297728/ERR1297728_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297728/ERR1297728_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297728/FAT_020-22-2-0_13s000118-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297728/FAT_020-22-2-0_13s000118-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882531	ERX1369061	ERR1297729	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297729/ERR1297729_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297729/ERR1297729_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297729/FAT_015-22-42-0_13s000035-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297729/FAT_015-22-42-0_13s000035-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882525	ERX1369062	ERR1297730	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297730/ERR1297730_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297730/ERR1297730_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297730/FAT_014-22-2-0_13s000125-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297730/FAT_014-22-2-0_13s000125-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882512	ERX1369063	ERR1297731	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297731/ERR1297731_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297731/ERR1297731_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297731/FAT_008-22-84-0_13s000075-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297731/FAT_008-22-84-0_13s000075-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882514	ERX1369064	ERR1297732	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297732/ERR1297732_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297732/ERR1297732_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297732/FAT_010-22-14-0_13s000119-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297732/FAT_010-22-14-0_13s000119-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882513	ERX1369065	ERR1297733	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297733/ERR1297733_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297733/ERR1297733_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297733/FAT_010-22-0-0_13s000033-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297733/FAT_010-22-0-0_13s000033-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882518	ERX1369066	ERR1297734	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297734/ERR1297734_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297734/ERR1297734_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297734/FAT_012-22-0-0_13s000095-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297734/FAT_012-22-0-0_13s000095-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882524	ERX1369067	ERR1297735	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297735/ERR1297735_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297735/ERR1297735_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297735/FAT_014-22-14-0_13s000104-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297735/FAT_014-22-14-0_13s000104-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882548	ERX1369068	ERR1297736	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297736/ERR1297736_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297736/ERR1297736_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297736/FAT_024-22-0-0_13s000091-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297736/FAT_024-22-0-0_13s000091-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882538	ERX1369069	ERR1297737	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297737/ERR1297737_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297737/ERR1297737_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297737/FAT_020-22-0-0_13s000115-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297737/FAT_020-22-0-0_13s000115-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882552	ERX1369070	ERR1297738	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297738/ERR1297738_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297738/ERR1297738_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297738/FAT_024-22-84-0_13s000113-1-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297738/FAT_024-22-84-0_13s000113-1-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882504	ERX1369071	ERR1297739	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297739/ERR1297739_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297739/ERR1297739_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297739/FAT_006-22-14-0_13s000131-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297739/FAT_006-22-14-0_13s000131-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
